date,session_key,driver_number,gap_to_leader,meeting_key,interval
2025-10-05T12:21:25.423000+00:00,9896,18,30.191,1270,1.658
2025-10-05T12:21:25.705000+00:00,9896,55,35.522,1270,1.57
2025-10-05T12:21:25.736000+00:00,9896,87,24.685,1270,1.704
2025-10-05T12:21:26.517000+00:00,9896,12,14.813,1270,1.494
2025-10-05T12:21:27.048000+00:00,9896,27,25.989,1270,1.304
2025-10-05T12:21:27.095000+00:00,9896,81,11.062,1270,3.786
2025-10-05T12:21:27.173000+00:00,9896,5,31.962,1270,1.771
2025-10-05T12:21:27.533000+00:00,9896,44,15.833,1270,1.02
2025-10-05T12:21:27.604000+00:00,9896,10,37.407,1270,1.885
2025-10-05T12:21:27.622000+00:00,9896,1,5.607,1270,5.607
2025-10-05T12:21:28.075000+00:00,9896,30,27.027,1270,1.038
2025-10-05T12:21:28.236000+00:00,9896,23,38.04,1270,0.633
2025-10-05T12:21:28.577000+00:00,9896,63,0.0,1270,0.0
2025-10-05T12:21:28.602000+00:00,9896,31,33.416,1270,1.454
2025-10-05T12:21:29.275000+00:00,9896,1,5.623,1270,5.623
2025-10-05T12:21:29.340000+00:00,9896,16,13.308,1270,2.246
2025-10-05T12:21:29.357000+00:00,9896,4,7.331,1270,1.724
2025-10-05T12:21:29.557000+00:00,9896,22,34.234,1270,0.818
2025-10-05T12:21:29.583000+00:00,9896,43,28.532,1270,1.505
2025-10-05T12:21:30.424000+00:00,9896,14,22.158,1270,6.277
2025-10-05T12:21:30.836000+00:00,9896,12,14.782,1270,1.474
2025-10-05T12:21:31.021000+00:00,9896,4,7.352,1270,1.729
2025-10-05T12:21:31.021000+00:00,9896,55,35.796,1270,1.562
2025-10-05T12:21:31.175000+00:00,9896,18,30.133,1270,1.601
2025-10-05T12:21:31.320000+00:00,9896,6,23.072,1270,0.914
2025-10-05T12:21:31.656000+00:00,9896,1,5.628,1270,5.628
2025-10-05T12:21:31.899000+00:00,9896,44,15.837,1270,1.055
2025-10-05T12:21:32.906000+00:00,9896,10,37.69,1270,1.894
2025-10-05T12:21:33.062000+00:00,9896,5,32.01,1270,1.877
2025-10-05T12:21:33.111000+00:00,9896,87,24.846,1270,1.774
2025-10-05T12:21:33.135000+00:00,9896,81,11.133,1270,3.802
2025-10-05T12:21:33.365000+00:00,9896,1,5.655,1270,5.655
2025-10-05T12:21:33.411000+00:00,9896,4,7.356,1270,1.728
2025-10-05T12:21:33.494000+00:00,9896,23,38.285,1270,0.595
2025-10-05T12:21:33.856000+00:00,9896,14,22.162,1270,6.329
2025-10-05T12:21:34.238000+00:00,9896,1,5.662,1270,5.662
2025-10-05T12:21:34.262000+00:00,9896,27,26.008,1270,1.162
2025-10-05T12:21:34.443000+00:00,9896,31,33.358,1270,1.348
2025-10-05T12:21:34.721000+00:00,9896,6,23.01,1270,0.848
2025-10-05T12:21:34.790000+00:00,9896,81,11.142,1270,3.79
2025-10-05T12:21:35.116000+00:00,9896,4,7.355,1270,1.7
2025-10-05T12:21:35.257000+00:00,9896,22,34.209,1270,0.851
2025-10-05T12:21:35.523000+00:00,9896,30,27.233,1270,1.225
2025-10-05T12:21:35.523000+00:00,9896,16,13.494,1270,2.361
2025-10-05T12:21:35.935000+00:00,9896,4,7.354,1270,1.692
2025-10-05T12:21:36.535000+00:00,9896,87,24.832,1270,1.822
2025-10-05T12:21:36.837000+00:00,9896,55,35.786,1270,1.577
2025-10-05T12:21:36.903000+00:00,9896,43,28.623,1270,1.39
2025-10-05T12:21:36.977000+00:00,9896,12,14.948,1270,1.454
2025-10-05T12:21:37.163000+00:00,9896,81,11.135,1270,3.779
2025-10-05T12:21:37.173000+00:00,9896,16,13.507,1270,2.365
2025-10-05T12:21:37.533000+00:00,9896,1,5.679,1270,5.679
2025-10-05T12:21:37.735000+00:00,9896,27,25.99,1270,1.158
2025-10-05T12:21:37.946000+00:00,9896,44,15.928,1270,0.98
2025-10-05T12:21:38.299000+00:00,9896,14,22.246,1270,6.409
2025-10-05T12:21:38.462000+00:00,9896,18,30.194,1270,1.571
2025-10-05T12:21:38.603000+00:00,9896,12,14.952,1270,1.445
2025-10-05T12:21:38.745000+00:00,9896,10,37.681,1270,1.895
2025-10-05T12:21:38.870000+00:00,9896,81,11.138,1270,3.783
2025-10-05T12:21:38.899000+00:00,9896,30,27.204,1270,1.214
2025-10-05T12:21:39.038000+00:00,9896,6,22.976,1270,0.73
2025-10-05T12:21:39.175000+00:00,9896,4,,1270,1.675
2025-10-05T12:21:39.235000+00:00,9896,23,38.18,1270,0.499
2025-10-05T12:21:39.742000+00:00,9896,44,15.935,1270,0.983
2025-10-05T12:21:40.066000+00:00,9896,16,13.602,1270,2.467
2025-10-05T12:21:40.194000+00:00,9896,81,11.139,1270,3.785
2025-10-05T12:21:40.194000+00:00,9896,1,5.72,1270,5.72
2025-10-05T12:21:40.426000+00:00,9896,43,28.619,1270,1.415
2025-10-05T12:21:40.426000+00:00,9896,5,32.156,1270,1.962
2025-10-05T12:21:40.902000+00:00,9896,87,24.859,1270,1.883
2025-10-05T12:21:41.021000+00:00,9896,12,14.977,1270,1.375
2025-10-05T12:21:41.372000+00:00,9896,16,13.657,1270,2.519
2025-10-05T12:21:42.175000+00:00,9896,4,7.429,1270,1.709
2025-10-05T12:21:42.412000+00:00,9896,31,33.581,1270,1.425
2025-10-05T12:21:42.463000+00:00,9896,18,30.155,1270,1.536
2025-10-05T12:21:42.476000+00:00,9896,44,15.966,1270,0.989
2025-10-05T12:21:42.492000+00:00,9896,27,26.043,1270,1.184
2025-10-05T12:21:42.492000+00:00,9896,16,13.666,1270,2.527
2025-10-05T12:21:42.553000+00:00,9896,1,5.756,1270,5.756
2025-10-05T12:21:42.610000+00:00,9896,22,34.347,1270,0.766
2025-10-05T12:21:42.727000+00:00,9896,12,15.019,1270,1.362
2025-10-05T12:21:43.005000+00:00,9896,81,11.147,1270,3.793
2025-10-05T12:21:43.404000+00:00,9896,30,27.308,1270,1.265
2025-10-05T12:21:43.618000+00:00,9896,12,15.025,1270,1.359
2025-10-05T12:21:43.702000+00:00,9896,44,16.012,1270,0.993
2025-10-05T12:21:43.902000+00:00,9896,5,32.154,1270,1.999
2025-10-05T12:21:44.237000+00:00,9896,55,35.997,1270,1.65
2025-10-05T12:21:44.406000+00:00,9896,4,7.474,1270,1.718
2025-10-05T12:21:44.410000+00:00,9896,14,22.323,1270,6.395
2025-10-05T12:21:44.584000+00:00,9896,44,16.016,1270,0.991
2025-10-05T12:21:44.743000+00:00,9896,43,28.693,1270,1.385
2025-10-05T12:21:45.180000+00:00,9896,6,23.167,1270,0.844
2025-10-05T12:21:45.227000+00:00,9896,31,33.544,1270,1.39
2025-10-05T12:21:45.477000+00:00,9896,16,13.653,1270,2.506
2025-10-05T12:21:45.524000+00:00,9896,81,11.192,1270,3.763
2025-10-05T12:21:45.977000+00:00,9896,22,34.285,1270,0.741
2025-10-05T12:21:45.977000+00:00,9896,14,22.339,1270,6.404
2025-10-05T12:21:46.087000+00:00,9896,10,37.818,1270,1.821
2025-10-05T12:21:46.212000+00:00,9896,18,30.168,1270,1.475
2025-10-05T12:21:46.634000+00:00,9896,23,38.387,1270,0.569
2025-10-05T12:21:46.821000+00:00,9896,12,15.005,1270,1.352
2025-10-05T12:21:46.837000+00:00,9896,6,23.21,1270,0.871
2025-10-05T12:21:46.962000+00:00,9896,87,24.966,1270,1.799
2025-10-05T12:21:47.696000+00:00,9896,55,35.985,1270,1.7
2025-10-05T12:21:47.743000+00:00,9896,44,15.944,1270,0.939
2025-10-05T12:21:48.024000+00:00,9896,16,13.705,1270,2.513
2025-10-05T12:21:48.227000+00:00,9896,81,11.345,1270,3.871
2025-10-05T12:21:48.259000+00:00,9896,5,32.201,1270,2.033
2025-10-05T12:21:48.259000+00:00,9896,27,26.234,1270,1.268
2025-10-05T12:21:48.399000+00:00,9896,14,22.384,1270,6.418
2025-10-05T12:21:48.634000+00:00,9896,87,24.973,1270,1.763
2025-10-05T12:21:48.634000+00:00,9896,1,5.881,1270,5.881
2025-10-05T12:21:49.352000+00:00,9896,6,23.34,1270,0.956
2025-10-05T12:21:49.399000+00:00,9896,12,15.083,1270,1.378
2025-10-05T12:21:49.493000+00:00,9896,10,37.793,1270,1.808
2025-10-05T12:21:49.540000+00:00,9896,30,27.526,1270,1.292
2025-10-05T12:21:49.649000+00:00,9896,31,33.6,1270,1.399
2025-10-05T12:21:49.852000+00:00,9896,27,26.235,1270,1.262
2025-10-05T12:21:50.009000+00:00,9896,23,38.312,1270,0.519
2025-10-05T12:21:50.118000+00:00,9896,14,22.432,1270,6.42
2025-10-05T12:21:50.290000+00:00,9896,22,34.25,1270,0.65
2025-10-05T12:21:50.321000+00:00,9896,44,15.986,1270,0.903
2025-10-05T12:21:50.352000+00:00,9896,4,7.597,1270,1.716
2025-10-05T12:21:50.602000+00:00,9896,16,13.792,1270,2.447
2025-10-05T12:21:50.962000+00:00,9896,43,28.941,1270,1.415
2025-10-05T12:21:50.962000+00:00,9896,87,24.943,1270,1.603
2025-10-05T12:21:51.024000+00:00,9896,14,22.443,1270,6.427
2025-10-05T12:21:51.196000+00:00,9896,6,23.419,1270,0.987
2025-10-05T12:21:51.227000+00:00,9896,1,5.918,1270,5.918
2025-10-05T12:21:51.227000+00:00,9896,30,27.569,1270,1.334
2025-10-05T12:21:52.009000+00:00,9896,6,23.441,1270,0.998
2025-10-05T12:21:52.024000+00:00,9896,12,15.199,1270,1.407
2025-10-05T12:21:52.102000+00:00,9896,55,36.063,1270,1.813
2025-10-05T12:21:52.274000+00:00,9896,27,26.265,1270,1.322
2025-10-05T12:21:52.290000+00:00,9896,18,30.28,1270,1.339
2025-10-05T12:21:52.618000+00:00,9896,43,28.983,1270,1.414
2025-10-05T12:21:52.821000+00:00,9896,87,25.051,1270,1.632
2025-10-05T12:21:52.884000+00:00,9896,4,7.61,1270,1.692
2025-10-05T12:21:52.915000+00:00,9896,44,16.099,1270,0.9
2025-10-05T12:21:53.696000+00:00,9896,87,25.075,1270,1.634
2025-10-05T12:21:53.696000+00:00,9896,30,27.645,1270,1.38
2025-10-05T12:21:53.930000+00:00,9896,10,37.829,1270,1.766
2025-10-05T12:21:53.946000+00:00,9896,18,30.293,1270,1.31
2025-10-05T12:21:53.993000+00:00,9896,27,26.328,1270,1.277
2025-10-05T12:21:54.212000+00:00,9896,81,11.455,1270,3.858
2025-10-05T12:21:54.274000+00:00,9896,14,22.459,1270,6.515
2025-10-05T12:21:54.290000+00:00,9896,23,38.238,1270,0.409
2025-10-05T12:21:54.446000+00:00,9896,5,32.429,1270,2.149
2025-10-05T12:21:54.915000+00:00,9896,27,26.346,1270,1.271
2025-10-05T12:21:55.071000+00:00,9896,43,29.044,1270,1.399
2025-10-05T12:21:55.196000+00:00,9896,1,5.864,1270,5.864
2025-10-05T12:21:55.274000+00:00,9896,6,23.451,1270,0.992
2025-10-05T12:21:55.446000+00:00,9896,30,27.696,1270,1.368
2025-10-05T12:21:55.727000+00:00,9896,31,33.724,1270,1.295
2025-10-05T12:21:56.071000+00:00,9896,5,32.443,1270,2.15
2025-10-05T12:21:56.290000+00:00,9896,30,27.712,1270,1.366
2025-10-05T12:21:56.430000+00:00,9896,22,34.421,1270,0.697
2025-10-05T12:21:56.446000+00:00,9896,18,30.438,1270,1.394
2025-10-05T12:21:56.712000+00:00,9896,16,13.913,1270,2.458
2025-10-05T12:21:56.774000+00:00,9896,81,11.462,1270,3.852
2025-10-05T12:21:56.852000+00:00,9896,43,29.099,1270,1.403
2025-10-05T12:21:56.946000+00:00,9896,87,25.088,1270,1.637
2025-10-05T12:21:57.024000+00:00,9896,14,22.676,1270,6.69
2025-10-05T12:21:57.055000+00:00,9896,4,7.714,1270,1.85
2025-10-05T12:21:57.430000+00:00,9896,31,33.74,1270,1.297
2025-10-05T12:21:57.790000+00:00,9896,43,29.109,1270,1.397
2025-10-05T12:21:58.009000+00:00,9896,6,23.595,1270,0.919
2025-10-05T12:21:58.102000+00:00,9896,12,15.277,1270,1.364
2025-10-05T12:21:58.149000+00:00,9896,22,34.448,1270,0.708
2025-10-05T12:21:58.212000+00:00,9896,27,26.374,1270,1.286
2025-10-05T12:21:58.227000+00:00,9896,18,30.511,1270,1.412
2025-10-05T12:21:58.321000+00:00,9896,55,36.275,1270,1.854
2025-10-05T12:21:58.540000+00:00,9896,5,32.485,1270,2.047
2025-10-05T12:21:58.743000+00:00,9896,1,5.879,1270,5.879
2025-10-05T12:21:58.931000+00:00,9896,44,16.174,1270,0.897
2025-10-05T12:21:59.118000+00:00,9896,18,30.533,1270,1.424
2025-10-05T12:21:59.196000+00:00,9896,16,13.906,1270,2.444
2025-10-05T12:21:59.524000+00:00,9896,30,27.725,1270,1.351
2025-10-05T12:21:59.571000+00:00,9896,87,25.234,1270,1.639
2025-10-05T12:21:59.634000+00:00,9896,14,22.78,1270,6.681
2025-10-05T12:21:59.806000+00:00,9896,31,33.794,1270,1.309
2025-10-05T12:21:59.915000+00:00,9896,55,36.288,1270,1.84
2025-10-05T12:22:00.040000+00:00,9896,10,38.028,1270,1.753
2025-10-05T12:22:00.337000+00:00,9896,5,32.56,1270,2.049
2025-10-05T12:22:00.524000+00:00,9896,23,38.523,1270,0.495
2025-10-05T12:22:00.540000+00:00,9896,6,23.738,1270,0.958
2025-10-05T12:22:00.540000+00:00,9896,12,15.263,1270,1.357
2025-10-05T12:22:00.571000+00:00,9896,4,7.717,1270,1.838
2025-10-05T12:22:00.602000+00:00,9896,22,34.579,1270,0.785
2025-10-05T12:22:00.821000+00:00,9896,27,26.474,1270,1.24
2025-10-05T12:22:00.899000+00:00,9896,81,11.548,1270,3.834
2025-10-05T12:22:00.946000+00:00,9896,43,29.11,1270,1.385
2025-10-05T12:22:01.149000+00:00,9896,5,32.579,1270,2.046
2025-10-05T12:22:01.462000+00:00,9896,44,16.165,1270,0.902
2025-10-05T12:22:01.524000+00:00,9896,31,33.841,1270,1.281
2025-10-05T12:22:01.696000+00:00,9896,10,38.063,1270,1.775
2025-10-05T12:22:02.181000+00:00,9896,23,38.534,1270,0.471
2025-10-05T12:22:02.212000+00:00,9896,87,25.372,1270,1.634
2025-10-05T12:22:02.227000+00:00,9896,30,27.883,1270,1.409
2025-10-05T12:22:02.352000+00:00,9896,55,36.349,1270,1.77
2025-10-05T12:22:02.368000+00:00,9896,22,34.661,1270,0.82
2025-10-05T12:22:02.384000+00:00,9896,18,30.556,1270,1.446
2025-10-05T12:22:02.415000+00:00,9896,31,33.851,1270,1.272
2025-10-05T12:22:02.806000+00:00,9896,1,5.898,1270,5.898
2025-10-05T12:22:03.243000+00:00,9896,22,34.685,1270,0.834
2025-10-05T12:22:03.321000+00:00,9896,16,14.002,1270,2.454
2025-10-05T12:22:03.415000+00:00,9896,27,26.611,1270,1.239
2025-10-05T12:22:03.524000+00:00,9896,43,29.192,1270,1.309
2025-10-05T12:22:04.134000+00:00,9896,55,36.446,1270,1.785
2025-10-05T12:22:04.149000+00:00,9896,10,38.139,1270,1.79
2025-10-05T12:22:04.399000+00:00,9896,81,11.555,1270,3.838
2025-10-05T12:22:04.415000+00:00,9896,5,32.61,1270,2.054
2025-10-05T12:22:04.602000+00:00,9896,4,7.718,1270,1.82
2025-10-05T12:22:04.681000+00:00,9896,23,38.669,1270,0.53
2025-10-05T12:22:04.696000+00:00,9896,12,15.38,1270,1.378
2025-10-05T12:22:04.806000+00:00,9896,30,28.003,1270,1.392
2025-10-05T12:22:05.056000+00:00,9896,55,36.471,1270,1.786
2025-10-05T12:22:05.071000+00:00,9896,18,30.746,1270,1.554
2025-10-05T12:22:05.634000+00:00,9896,44,16.304,1270,0.924
2025-10-05T12:22:05.665000+00:00,9896,31,33.861,1270,1.251
2025-10-05T12:22:05.681000+00:00,9896,14,22.91,1270,6.736
2025-10-05T12:22:05.899000+00:00,9896,10,38.198,1270,1.752
2025-10-05T12:22:06.165000+00:00,9896,43,29.319,1270,1.316
2025-10-05T12:22:06.462000+00:00,9896,22,34.64,1270,0.779
2025-10-05T12:22:06.477000+00:00,9896,23,38.798,1270,0.6
2025-10-05T12:22:06.540000+00:00,9896,6,23.779,1270,0.869
2025-10-05T12:22:06.790000+00:00,9896,10,38.211,1270,1.74
2025-10-05T12:22:06.868000+00:00,9896,16,14.014,1270,2.459
2025-10-05T12:22:07.040000+00:00,9896,5,32.707,1270,1.961
2025-10-05T12:22:07.415000+00:00,9896,23,38.832,1270,0.621
2025-10-05T12:22:07.759000+00:00,9896,18,30.895,1270,1.576
2025-10-05T12:22:08.306000+00:00,9896,14,22.93,1270,6.765
2025-10-05T12:22:08.337000+00:00,9896,12,15.395,1270,1.381
2025-10-05T12:22:08.337000+00:00,9896,87,25.499,1270,1.72
2025-10-05T12:22:08.368000+00:00,9896,55,36.499,1270,1.859
2025-10-05T12:22:08.384000+00:00,9896,31,33.976,1270,1.269
2025-10-05T12:22:08.509000+00:00,9896,81,11.577,1270,3.859
2025-10-05T12:22:08.915000+00:00,9896,1,5.915,1270,5.915
2025-10-05T12:22:09.056000+00:00,9896,22,34.711,1270,0.735
2025-10-05T12:22:09.087000+00:00,9896,6,23.807,1270,0.877
2025-10-05T12:22:09.149000+00:00,9896,44,16.288,1270,0.893
2025-10-05T12:22:09.477000+00:00,9896,27,26.725,1270,1.226
2025-10-05T12:22:09.696000+00:00,9896,5,32.852,1270,1.957
2025-10-05T12:22:10.040000+00:00,9896,10,38.225,1270,1.726
2025-10-05T12:22:10.618000+00:00,9896,23,38.806,1270,0.581
2025-10-05T12:22:10.806000+00:00,9896,87,25.505,1270,1.698
2025-10-05T12:22:10.821000+00:00,9896,4,7.806,1270,1.891
2025-10-05T12:22:10.852000+00:00,9896,16,13.963,1270,2.386
2025-10-05T12:22:10.884000+00:00,9896,30,28.124,1270,1.399
2025-10-05T12:22:10.993000+00:00,9896,31,34.156,1270,1.304
2025-10-05T12:22:11.024000+00:00,9896,55,36.696,1270,1.985
2025-10-05T12:22:11.696000+00:00,9896,22,34.897,1270,0.741
2025-10-05T12:22:12.009000+00:00,9896,27,26.731,1270,
2025-10-05T12:22:12.243000+00:00,9896,12,15.348,1270,1.385
2025-10-05T12:22:12.321000+00:00,9896,43,29.567,1270,1.443
2025-10-05T12:22:12.337000+00:00,9896,14,22.999,1270,6.695
2025-10-05T12:22:12.790000+00:00,9896,10,38.421,1270,1.725
2025-10-05T12:22:12.978000+00:00,9896,44,16.096,1270,0.748
2025-10-05T12:22:13.212000+00:00,9896,23,38.875,1270,0.454
2025-10-05T12:22:13.243000+00:00,9896,6,23.935,1270,0.936
2025-10-05T12:22:13.446000+00:00,9896,30,28.163,1270,1.432
2025-10-05T12:22:13.681000+00:00,9896,55,36.876,1270,1.979
2025-10-05T12:22:13.790000+00:00,9896,18,31.031,1270,1.464
2025-10-05T12:22:14.681000+00:00,9896,81,11.677,1270,3.871
2025-10-05T12:22:14.915000+00:00,9896,43,29.618,1270,1.455
2025-10-05T12:22:15.009000+00:00,9896,87,25.67,1270,1.735
2025-10-05T12:22:15.165000+00:00,9896,1,5.985,1270,5.985
2025-10-05T12:22:15.399000+00:00,9896,10,38.583,1270,1.707
2025-10-05T12:22:15.821000+00:00,9896,5,33.056,1270,2.025
2025-10-05T12:22:15.853000+00:00,9896,14,23.002,1270,6.714
2025-10-05T12:22:15.868000+00:00,9896,23,39.051,1270,0.468
2025-10-05T12:22:16.290000+00:00,9896,27,26.899,1270,1.229
2025-10-05T12:22:16.321000+00:00,9896,18,31.046,1270,1.428
2025-10-05T12:22:16.759000+00:00,9896,6,23.903,1270,0.901
2025-10-05T12:22:17.024000+00:00,9896,4,7.839,1270,1.854
2025-10-05T12:22:17.056000+00:00,9896,16,14.065,1270,2.388
2025-10-05T12:22:17.087000+00:00,9896,31,34.323,1270,1.267
2025-10-05T12:22:17.728000+00:00,9896,30,28.371,1270,1.472
2025-10-05T12:22:17.868000+00:00,9896,22,35.026,1270,0.703
2025-10-05T12:22:18.384000+00:00,9896,5,33.085,1270,2.039
2025-10-05T12:22:18.462000+00:00,9896,12,15.453,1270,1.388
2025-10-05T12:22:18.556000+00:00,9896,87,25.703,1270,1.8
2025-10-05T12:22:19.071000+00:00,9896,43,29.73,1270,1.359
2025-10-05T12:22:19.274000+00:00,9896,44,16.268,1270,0.815
2025-10-05T12:22:19.556000+00:00,9896,1,6.006,1270,6.006
2025-10-05T12:22:19.618000+00:00,9896,31,34.337,1270,1.252
2025-10-05T12:22:19.728000+00:00,9896,55,36.978,1270,1.952
2025-10-05T12:22:19.774000+00:00,9896,27,26.932,1270,
2025-10-05T12:22:19.884000+00:00,9896,14,23.0,1270,6.904
2025-10-05T12:22:20.337000+00:00,9896,22,35.052,1270,0.715
2025-10-05T12:22:20.571000+00:00,9896,18,31.237,1270,1.507
2025-10-05T12:22:20.649000+00:00,9896,6,23.758,1270,0.758
2025-10-05T12:22:20.899000+00:00,9896,81,11.721,1270,3.882
2025-10-05T12:22:21.228000+00:00,9896,30,28.374,1270,1.442
2025-10-05T12:22:21.384000+00:00,9896,4,7.822,1270,1.816
2025-10-05T12:22:21.540000+00:00,9896,10,38.758,1270,1.78
2025-10-05T12:22:22.087000+00:00,9896,23,39.336,1270,0.578
2025-10-05T12:22:22.306000+00:00,9896,55,37.001,1270,1.949
2025-10-05T12:22:22.540000+00:00,9896,87,25.661,1270,1.903
2025-10-05T12:22:22.603000+00:00,9896,5,33.256,1270,2.019
2025-10-05T12:22:22.603000+00:00,9896,43,29.756,1270,1.382
2025-10-05T12:22:23.259000+00:00,9896,16,14.09,1270,2.369
2025-10-05T12:22:23.806000+00:00,9896,27,26.911,1270,1.25
2025-10-05T12:22:23.899000+00:00,9896,31,34.525,1270,1.269
2025-10-05T12:22:23.931000+00:00,9896,1,6.06,1270,6.06
2025-10-05T12:22:24.071000+00:00,9896,10,38.789,1270,1.788
2025-10-05T12:22:24.118000+00:00,9896,18,31.26,1270,1.504
2025-10-05T12:22:24.634000+00:00,9896,22,35.288,1270,0.763
2025-10-05T12:22:24.665000+00:00,9896,23,39.382,1270,0.593
2025-10-05T12:22:24.728000+00:00,9896,12,15.555,1270,1.465
2025-10-05T12:22:25.243000+00:00,9896,30,28.347,1270,1.436
2025-10-05T12:22:25.306000+00:00,9896,81,11.738,1270,3.916
2025-10-05T12:22:25.462000+00:00,9896,44,16.291,1270,0.736
2025-10-05T12:22:25.696000+00:00,9896,4,7.826,1270,1.766
2025-10-05T12:22:26.149000+00:00,9896,5,33.28,1270,2.02
2025-10-05T12:22:26.306000+00:00,9896,14,23.288,1270,7.02
2025-10-05T12:22:26.493000+00:00,9896,55,37.159,1270,1.871
2025-10-05T12:22:26.603000+00:00,9896,43,29.718,1270,1.371
2025-10-05T12:22:27.009000+00:00,9896,6,24.023,1270,0.735
2025-10-05T12:22:27.399000+00:00,9896,31,34.538,1270,1.258
2025-10-05T12:22:27.618000+00:00,9896,1,6.081,1270,6.081
2025-10-05T12:22:27.759000+00:00,9896,16,14.219,1270,2.481
2025-10-05T12:22:28.134000+00:00,9896,18,31.242,1270,1.524
2025-10-05T12:22:28.134000+00:00,9896,22,35.27,1270,0.732
2025-10-05T12:22:28.353000+00:00,9896,10,39.021,1270,1.862
2025-10-05T12:22:28.853000+00:00,9896,87,25.852,1270,1.829
2025-10-05T12:22:29.009000+00:00,9896,23,39.676,1270,0.655
2025-10-05T12:22:29.118000+00:00,9896,12,15.575,1270,1.356
2025-10-05T12:22:29.446000+00:00,9896,4,7.884,1270,1.803
2025-10-05T12:22:29.665000+00:00,9896,81,11.79,1270,3.964
2025-10-05T12:22:29.993000+00:00,9896,44,16.377,1270,0.802
2025-10-05T12:22:30.009000+00:00,9896,27,27.016,1270,1.164
2025-10-05T12:22:30.087000+00:00,9896,55,37.207,1270,1.937
2025-10-05T12:22:30.170000+00:00,9896,5,33.269,1270,2.027
2025-10-05T12:22:31.388000+00:00,9896,31,34.503,1270,1.234
2025-10-05T12:22:31.603000+00:00,9896,30,28.592,1270,1.576
2025-10-05T12:22:31.876000+00:00,9896,10,39.027,1270,1.82
2025-10-05T12:22:32.001000+00:00,9896,22,35.086,1270,0.583
2025-10-05T12:22:32.109000+00:00,9896,16,14.237,1270,2.447
2025-10-05T12:22:32.503000+00:00,9896,14,23.303,1270,7.012
2025-10-05T12:22:32.509000+00:00,9896,23,39.649,1270,0.622
2025-10-05T12:22:32.814000+00:00,9896,1,6.121,1270,6.121
2025-10-05T12:22:32.903000+00:00,9896,43,29.902,1270,1.31
2025-10-05T12:22:33.308000+00:00,9896,6,24.126,1270,0.823
2025-10-05T12:22:33.372000+00:00,9896,81,11.814,1270,3.93
2025-10-05T12:22:33.437000+00:00,9896,12,15.547,1270,1.31
2025-10-05T12:22:34.070000+00:00,9896,55,37.175,1270,2.089
2025-10-05T12:22:34.238000+00:00,9896,44,16.361,1270,0.814
2025-10-05T12:22:34.460000+00:00,9896,18,31.452,1270,1.55
2025-10-05T12:22:34.508000+00:00,9896,4,7.82,1270,1.699
2025-10-05T12:22:35.058000+00:00,9896,87,25.874,1270,1.748
2025-10-05T12:22:35.863000+00:00,9896,10,38.981,1270,1.806
2025-10-05T12:22:35.887000+00:00,9896,16,14.321,1270,2.507
2025-10-05T12:22:36.370000+00:00,9896,23,39.466,1270,0.485
2025-10-05T12:22:36.396000+00:00,9896,27,27.195,1270,1.321
2025-10-05T12:22:36.457000+00:00,9896,5,33.462,1270,2.01
2025-10-05T12:22:36.963000+00:00,9896,14,23.404,1270,7.027
2025-10-05T12:22:37.229000+00:00,9896,12,15.597,1270,1.276
2025-10-05T12:22:37.805000+00:00,9896,31,34.714,1270,1.252
2025-10-05T12:22:37.805000+00:00,9896,6,24.245,1270,0.841
2025-10-05T12:22:37.928000+00:00,9896,30,28.726,1270,1.531
2025-10-05T12:22:37.999000+00:00,9896,44,16.421,1270,0.824
2025-10-05T12:22:38.005000+00:00,9896,1,6.252,1270,6.252
2025-10-05T12:22:38.424000+00:00,9896,22,35.423,1270,0.709
2025-10-05T12:22:38.499000+00:00,9896,81,11.796,1270,3.976
2025-10-05T12:22:39.209000+00:00,9896,43,30.031,1270,1.305
2025-10-05T12:22:39.593000+00:00,9896,87,26.009,1270,1.764
2025-10-05T12:22:39.703000+00:00,9896,4,7.919,1270,1.667
2025-10-05T12:22:40.403000+00:00,9896,55,37.403,1270,1.98
2025-10-05T12:22:40.703000+00:00,9896,18,31.531,1270,1.5
2025-10-05T12:22:40.848000+00:00,9896,27,27.306,1270,1.297
2025-10-05T12:22:41.119000+00:00,9896,16,14.412,1270,2.616
2025-10-05T12:22:41.424000+00:00,9896,14,23.527,1270,7.166
2025-10-05T12:22:42.198000+00:00,9896,6,24.316,1270,0.789
2025-10-05T12:22:42.337000+00:00,9896,10,39.297,1270,1.894
2025-10-05T12:22:42.375000+00:00,9896,12,15.677,1270,1.265
2025-10-05T12:22:42.499000+00:00,9896,30,28.901,1270,1.595
2025-10-05T12:22:42.740000+00:00,9896,5,33.564,1270,2.033
2025-10-05T12:22:42.787000+00:00,9896,23,39.777,1270,0.48
2025-10-05T12:22:43.194000+00:00,9896,44,16.477,1270,0.8
2025-10-05T12:22:43.706000+00:00,9896,81,11.926,1270,4.007
2025-10-05T12:22:43.735000+00:00,9896,43,30.149,1270,1.248
2025-10-05T12:22:43.838000+00:00,9896,1,6.302,1270,6.302
